31839422, 29475756, 452088933, 309243, 225413157, 343461453, 443946542, 321389733, 144044016, 125199108, 
18552620, 365278207, 86401851, 397305405, 146378010, 228935341, 347180969, 205905243, 256102252, 42715533, 
467273299, 231140790, 424258484, 310049242, 86878321, 406413113, 275045445, 468381912, 33863112, 432558531, 
481873041, 17028273, 226737498, 53735148, 334125126, 482654207, 326988442, 232144147, 162094248, 429693797, 
183928330, 234463344, 312003660, 418985125, 406634277, 410431310, 80813085, 179139958, 468010916, 333603980, 
159968204, 455680022, 70245991, 65002513, 220182922, 267301948, 244157353, 139802171, 173859604, 114734134, 
186345842, 113411937, 317106091, 260245239, 422810519, 242314983, 146006469, 483307103, 89068111, 276447323, 
349677175, 320164987, 466634963, 275734745, 342260157, 192474442, 278087256, 374018396, 37297065, 349942978, 
8258569, 14416871, 198658084, 358614328, 299735973, 328449437, 167952387, 486404892, 59789562, 142065174, 
293259010, 202877629, 65560189, 283868203, 53983629, 368356680, 206225855, 4422918, 156996865, 163875313, 
355625004, 208375405, 231112780, 418321800, 197570077, 333717572, 455993032, 29685092, 44777492, 38220444, 
209391674, 159392349, 61695342, 196409354, 11733996, 394580265, 308564271, 428992942, 238659384, 165116262, 
386726693, 290957901, 325783899, 20868211, 223201703, 49347105, 14792503, 193372541, 434831084, 289654649, 
72511795, 165668270, 266330039, 443280550, 270904608, 418854742, 265261449, 259602931, 294183264, 244885441, 
32157786, 226791401, 448318521, 150747481, 275305095, 413710929, 364894741, 107337852, 109344481, 432341676, 
320507561, 1102110, 471310403, 10519354, 85694734, 496659620, 188133765, 29704490, 424860013, 175567413, 
59417220, 477508731, 306586560, 212451210, 29255434, 177897311, 36668793, 428589626, 354481198, 131801386, 
195197995, 263008108, 338661799, 406652120, 199546665, 133699059, 210661836, 103508541, 200552695, 234239570, 
487229457, 119024489, 153190589, 131852536, 270660706, 419150170, 299346098, 409189149, 378467065, 156477171, 
315475985, 369308265, 437464803, 180126621, 446307226, 448002856, 273304267, 462366127, 174266557, 166825373, 
19840252, 328497844, 129232651, 216627142, 218433185, 225930493, 223535933, 36827679, 121077947, 318421811, 
431366343, 77610490, 345795811, 265869635, 52220276, 374526348, 167847589, 188607218, 249952409, 313867200, 
175092299, 365153854, 202587809, 324192009, 108314485, 20383048, 473297257, 165207615, 77638538, 184032364, 
279867149, 465355693, 355941995, 432901469, 255806128, 230781998, 217894960, 23654101, 406950391, 278930770, 
403105014, 433714040, 180276935, 425540721, 19817961, 499449721, 307351567, 280686300, 418705759, 83965194, 
332122526, 81024729, 328449912, 369793016, 51685916, 129426412, 889644, 46826236, 97005990, 39747688, 
299165684, 270715419, 269222714, 250445584, 100056826, 207247434, 23647335, 323775522, 288388049, 23373366, 
34815660, 355701858, 161610194, 276877980, 236613370, 234069445, 419441206, 28972873, 125022107, 416232825, 
374822377, 257781897, 25158322, 214503588, 255687804, 7543605, 311281335, 467291230, 68006154, 160737667, 
351330691, 255115954, 354918709, 102201303, 337645836, 278653270, 232730568, 1524310, 208042086, 162332749, 
133188451, 326961982, 203016948, 73685466, 1688743, 189590711, 344884287, 206589027, 392467400, 360516896, 
281161648, 346165840, 115955593, 234945474, 221546455, 420232910, 277807778, 377895844, 143249944, 251833726, 
178266204, 474848962, 429332891, 22234314, 101469044, 430023492, 475523773, 38408340, 313463209, 362815929, 
50302821, 409010841, 283814725, 238135423, 271251634, 340429523, 333087159, 23248410, 40544198, 141287695, 
207078401, 47813992, 396236377, 407255522, 336750549, 269011154, 184297218, 128255583, 440303876, 493025325, 
225544869, 270582567, 179217645, 454400915, 186002171, 230239859, 180518335, 305736846, 409894176, 202675787, 
49721168, 216283961, 116430250, 404972005, 405099321, 417922679, 152822956, 446319116, 440431462, 249698411, 
418562559, 192388290, 415652190, 73859264, 295361607, 1889034, 238935008, 401596826, 358387372, 280285597, 
310849030, 33992193, 163468572, 377623104, 350959582, 71849736, 339743713, 292870639, 434677593, 105574412, 
278428630, 236188596, 498055497, 225028718, 75081197, 105886445, 14492217, 487900294, 58047204, 312989917, 
18527070, 309654572, 121331578, 73237207, 98047397, 329105827, 452101554, 206324584, 310429903, 224688234, 
491093009, 447645953, 276770114, 415196957, 343635191, 400310426, 436181222, 86031829, 289595353, 377718259, 
496599137, 121536022, 339982931, 120123046, 253076182, 65756241, 38627904, 169322654, 318340873, 480071480, 
298508750, 311245213, 43065039, 269333368, 148345086, 184199264, 171340938, 322786213, 136134805, 432061690, 
401165854, 14925924, 224456247, 212619292, 498373983, 304983167, 456598164, 411441514, 122270457, 123718381, 
489239850, 471308673, 244496244, 48578576, 483832749, 479967788, 312626522, 117087441, 324525898, 91794691, 
78287084, 383211610, 226126663, 304008478, 483284112, 175071341, 241430357, 54424895, 50468567, 455657060, 
109070185, 268970723, 266266837, 360264649, 110332246, 367149316, 440610623, 217379622, 103954429, 490317032, 
114900526, 356997198, 382898742, 230958799, 114099799, 179167484, 115834252, 283623996, 297305363, 491519336, 
76706146, 189579944, 160571393, 394885489, 73985706, 42601772, 428634532, 452180795, 189295420, 431936252, 
150184454, 17885868, 469689936, 335133351, 336604192, 199586160, 236810195, 116415139, 428550753, 200471776, 
167850780, 66903407, 113807240, 13245759, 432973527, 471863341, 290700181, 362947098, 409217883, 106578496, 
199604754, 131013838, 438354176, 379604421, 26021194, 25934784, 353753711, 34032057, 379258906, 71766540, 
104792971, 65499509, 57375600, 39263923, 67876119, 20285753, 358214676, 447626271, 488796955, 474394727, 
399513601, 281976431, 59478987, 159663051, 221602008, 461011957, 11686946, 61805499, 486172611, 104053311, 
171270678, 365073686, 55847258, 280059289, 104490398, 431785799, 275689808, 472796025, 482983588, 169319469, 
455011584, 146797796, 243982605, 296123527, 145237867, 41970226, 97555395, 45012129, 36377587, 113688581, 
75920386, 111310350, 256602485, 296162634, 30381021, 226278906, 410319455, 479461059, 66091837, 288375823, 
464077304, 303623063, 230215627, 285900932, 124958952, 450538844, 179454786, 48518033, 217401838, 314337470, 
133615262, 249193604, 373397703, 39355987, 315932830, 100866838, 310293335, 407992215, 18334309, 343456296, 
76330398, 31010944, 206570685, 344106942, 51131526, 445313719, 382642716, 444551460, 53951502, 215005299, 
36764094, 56298996, 210287521, 439571425, 299116948, 128442089, 148327853, 284790408, 13577520, 204795451, 
113390664, 378235556, 178335138, 294280319, 470782297, 200660635, 468197057, 492347140, 235964200, 106160705, 
369739383, 57962648, 128884855, 180478843, 390093576, 45685095, 451415849, 23732088, 169858669, 483021016, 
417982601, 11106906, 107471870, 89809704, 28647824, 202612840, 214526034, 416528835, 82138361, 287767984, 
330330247, 341135569, 345547285, 245080081, 137336512, 189938901, 20322153, 400930398, 324923343, 254527567, 
29056982, 104732388, 331171348, 249126363, 248939089, 401354836, 489820640, 498768082, 104139826, 108664346, 
22168547, 427805723, 223228214, 3271996, 460516223, 357895469, 155409360, 186498936, 465801365, 118243857, 
49437666, 342666476, 287210472, 14517470, 329133806, 301079844, 17165332, 143840640, 286688686, 850526, 
198824677, 438114567, 52038142, 287183108, 5830901, 344963024, 78170483, 25124072, 406836016, 65004164, 
29054974, 43920466, 145450200, 38325331, 343411486, 194248352, 148311043, 43774857, 41180862, 17384089, 
138895711, 204664942, 395999737, 363740285, 457211446, 14832262, 330786063, 93496025, 140364651, 105730973, 
242588993, 246872973, 164948077, 108158406, 61607896, 22364847, 182097436, 261019857, 231853097, 432126964, 
406643687, 336389116, 392006065, 488613202, 256764285, 369778957, 227782154, 213460888, 155054952, 370918048, 
206796424, 395278502, 469621110, 135896130, 213855337, 23727412, 326661616, 427620550, 20349561, 429945166, 
409112318, 442867017, 458574760, 221818362, 159572113, 450727921, 399543585, 165112086, 180908709, 77637780, 
461447733, 134055614, 376463014, 249238064, 172224482, 252725837, 309009591, 234175080, 446615447, 170652916, 
54946987, 371488803, 42287959, 340281598, 387424769, 334921055, 101643876, 369505664, 378027213, 442556376, 
43125981, 223634051, 154680482, 365083694, 239643357, 365867237, 445107438, 124808387, 430368509, 328309351, 
461648720, 84801690, 393169547, 69838267, 389899909, 483427917, 379399483, 97278487, 12469048, 328553922, 
91863159, 2247415, 304791229, 256090984, 184529755, 167260678, 103225459, 254757941, 106056287, 248958983, 
309422102, 315378483, 328991228, 316389070, 299534840, 197037615, 302126734, 398669895, 158946284, 404859216, 
226952885, 88076820, 437448509, 482201724, 291300080, 106685119, 140847280, 373509529, 82768285, 443619859, 
245755361, 395799721, 303763005, 157261418, 486553958, 315873032, 215302934, 427316207, 44176717, 481638418, 
87433318, 382405365, 167921744, 144024874, 80696017, 416017880, 406102009, 341999062, 96439714, 356387795, 
140717687, 188115168, 87372433, 240371562, 31074176, 189660001, 215285480, 346616037, 345238512, 208158715, 
452659577, 18536768, 313320978, 465697524, 209565985, 412793249, 43770043, 207975159, 349221365, 472432028, 
80071955, 300507251, 314238566, 327091749, 167580446, 204229194, 57761320, 457295895, 317317903, 7171825, 
286217247, 329701852, 288997642, 295168819, 427424979, 176264302, 484644655, 351275277, 380168169, 431494398, 
239572401, 21751759, 464986291, 195338415, 475953722, 455974027, 322439023, 480964000, 131965091, 451032634, 
197651719, 436458762, 121587036, 422377359, 406286311, 202393907, 166047718, 333095199, 263011475, 114459644, 
122859954, 341707740, 299866853, 276304184, 165595736, 114693125, 403514870, 373132656, 431961046, 382953001, 
394845547, 367723727, 380866868, 21781276, 314628618, 146190835, 424641452, 220454089, 77020640, 335594903, 
370390179, 81304615, 368518653, 282877360, 305574218, 291741022, 495392975, 21996566, 152794879, 256905143, 
245808775, 294285903, 302248723, 356287739, 238639513, 475794011, 361354551, 272555316, 490385453, 33535004, 
113939437, 345618162, 498834904, 435389859, 478460545, 58055029, 183922508, 169648091, 284968223, 45834442, 
92406330, 442087196, 437652322, 251190741, 265900663, 210643174, 284143628, 295450056, 428857176, 247078383, 
208233362, 12587383, 439667646, 115350843, 484989356, 119208947, 188398489, 257533466, 180720021, 409178839, 
153339551, 69226770, 195436896, 39741938, 114969324, 126893542, 195232369, 373211254, 126993029, 407202882, 
433950428, 34672347, 134963655, 183055074, 436963315, 136512052, 283257960, 415243401, 219980260, 469955111, 
104665460, 189169253, 97439866, 420867464, 300670529, 191144689, 129248344, 438131741, 208087202, 343863485, 
111517098, 387134452, 288827955, 84370268, 60655036, 117821491, 22770177, 155889070, 489080267, 436622453, 
18191435, 100712545, 362032459, 373497385, 239881881, 27880517, 479023769, 17093883, 40483996, 461985838, 
85823931, 273824013, 250851445, 133079677, 85893012, 264315485, 357099442, 382219821, 464257683, 167792433, 
385180310, 233952734, 272818726, 348012903, 36307308, 66842537, 293581066, 83763303, 22919619, 114660393, 
4788343, 368716637, 401495107, 339337649, 277460922, 128231154, 484873018, 109249041, 269767277, 36053717, 
203111513, 195776692, 321066081, 338266315, 82671381, 215021896, 148518153, 71067883, 489790208, 174125295, 
196042385, 198132326, 308021395, 115025223, 211132713, 392132771, 44064366, 472186050, 461286754, 46501643, 
79643854, 379181548, 499751646, 247603220, 167832301, 416036568, 118784221, 134390140, 261222655, 227114753, 
295695020, 487335304, 470553142, 193985209, 266147570, 136686117, 259830822, 336586488, 297417334, 315075683, 
322344341, 249290862, 324196638, 50376395, 410350646, 150579787, 6539385, 419229080, 187394338, 14164963, 
100064932, 459231575, 133405329, 171924127, 289641880, 396275946, 234039113, 166048657, 321123707, 465255959, 
157997750, 176123806, 177329672, 101758726, 125969552, 85147041, 409278733, 18963422, 285263550, 412850680, 
90559775, 422270126, 4866356, 76860660, 324667165, 408437355, 6499805, 321366140, 345327731, 289635616, 
135326404, 375029012, 8504639, 250108264, 165158789, 191995407, 270195491, 401269009, 180886898, 290711895, 
240002442, 224305195, 91899263, 298249943, 131101451, 288204869, 489300700, 157063317, 378294126, 277676494, 
299450334, 112348014, 162496478, 149231236, 176940580, 366200202, 385855423, 254373817, 234927213, 117723515, 
84680899, 98626893, 383046579, 323736181, 323696160, 328916590, 72095832, 382608733, 219221944, 212335155, 
492643342, 96995015, 320736219, 386552523, 40270204, 65553926, 354349726, 299551149, 426242106, 109279564, 
345375090, 249440950, 343615982, 316649145, 176136386, 104406828, 396978290, 327576540, 131436337, 439801178, 
400365390, 364437482, 110711965, 384943951, 361416803, 142837250, 452793209, 310483780, 154576930, 239554048, 
413138394, 255891411, 360997860, 378122553, 138109182, 290810663, 160744753, 174572592, 102878166, 81225052, 
